captured_at_utc,category,market_id,slug,question,volume24hr_usd,volume_total_usd,end_date,options_json,results_pct_json
2026-03-03T20:11:06+00:00,tech,801455,will-deepseek-have-the-best-ai-model-at-the-end-of-march-2026-113,Will DeepSeek have the best AI model at the end of March 2026?,53375.549005000015,422592.652207,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 2.5, ""No"": 97.5}"
2026-03-03T20:11:06+00:00,tech,694937,will-bp-be-acquired-before-2027-549,Will BP be acquired before 2027?,53121.51011,840077.107331,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 28.0, ""No"": 72.0}"
2026-03-03T20:11:06+00:00,tech,1162139,fda-approves-retatrutide-this-year,FDA approves Retatrutide this year?,52881.217829,540878.089808,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 17.0, ""No"": 83.0}"
2026-03-03T20:11:06+00:00,tech,676715,will-saudi-aramco-be-the-largest-company-in-the-world-by-market-cap-on-march-31,Will Saudi Aramco be the largest company in the world by market cap on March 31?,52357.918874000025,554660.877438,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.25, ""No"": 99.75}"
2026-03-03T20:11:06+00:00,tech,676712,will-apple-be-the-largest-company-in-the-world-by-market-cap-on-march-31-336,Will Apple be the largest company in the world by market cap on March 31?,51598.05154800003,413816.854443,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 4.65, ""No"": 95.35}"
2026-03-03T20:11:06+00:00,tech,676784,anduril-ipo-before-2027,Anduril IPO before 2027?,49137.08396900001,280267.313836,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 26.0, ""No"": 74.0}"
2026-03-03T20:11:06+00:00,tech,801454,will-xai-have-the-best-ai-model-at-the-end-of-march-2026-497,Will xAI have the best AI model at the end of March 2026?,36042.013166000004,327750.145064,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 2.5, ""No"": 97.5}"
2026-03-03T20:11:06+00:00,tech,676716,will-amazon-be-the-largest-company-in-the-world-by-market-cap-on-march-31-453,Will Amazon be the largest company in the world by market cap on March 31?,35042.10149999999,666763.239268,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-03T20:11:06+00:00,tech,1370552,gpt-5pt3-released-by-march-31-2026-735-745-742,"GPT-5.3 released by March 31, 2026?",32531.266079000008,312829.193739,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 99.4, ""No"": 0.6}"
2026-03-03T20:11:06+00:00,tech,920287,will-zai-have-the-best-ai-model-for-coding-on-march-31,Will Z.ai have the best AI model for coding on March 31?,31061.0705,74065.722871,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.5, ""No"": 99.5}"
2026-03-03T21:12:49+00:00,world,559651,xi-jinping-out-before-2027,Xi Jinping out before 2027?,75045.98969599995,6841380.057169,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 8.5, ""No"": 91.5}"
2026-03-03T21:12:49+00:00,world,1006892,will-russia-capture-lyman-by-march-31-2026-494,"Will Russia capture Lyman by March 31, 2026?",2196.9472839999994,542522.076115,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 20.5, ""No"": 79.5}"
2026-03-03T21:12:49+00:00,world,923366,will-anutin-charnvirakul-be-the-next-prime-minister-of-thailand-after-the-election,Will Anutin Charnvirakul be the next prime minister of Thailand?,2034.8549730000002,372457.941296,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 98.05, ""No"": 1.95}"
2026-03-03T21:12:49+00:00,world,700881,will-israel-annex-any-territory-by-june-30,Will Israel annex any territory by June 30?,990.305994,96293.460243,2026-06-30,"[""Yes"", ""No""]","{""Yes"": 19.75, ""No"": 80.25}"
2026-03-03T21:12:49+00:00,world,1397269,will-russia-capture-lyman-by-june-30-2026-413,"Will Russia capture Lyman by June 30, 2026?",691.288994,8012.219498,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 74.5, ""No"": 25.5}"
2026-03-03T21:12:49+00:00,world,1397302,will-russia-capture-lyman-by-april-30-2026,"Will Russia capture Lyman by April 30, 2026?",544.811189,29229.89572,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 43.5, ""No"": 56.5}"
2026-03-03T21:12:49+00:00,world,644510,spain-snap-election-called-by-june-30-2026,"Spain snap election called by June 30, 2026?",373.54568,25285.386593,,"[""Yes"", ""No""]","{""Yes"": 16.0, ""No"": 84.0}"
2026-03-03T21:12:49+00:00,world,1397270,will-russia-capture-lyman-by-december-31-2026-774,"Will Russia capture Lyman by December 31, 2026?",208.307691,6791.341377,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 88.0, ""No"": 12.0}"
2026-03-03T21:12:49+00:00,world,923376,will-yodchanan-wongsawat-be-the-next-prime-minister-of-thailand,Will Yodchanan Wongsawat be the next prime minister of Thailand?,22.0,233772.684926,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.25, ""No"": 99.75}"
2026-03-03T21:12:49+00:00,world,923369,will-chaikasem-nitisiri-be-the-next-prime-minister-of-thailand-after-the-election,Will Chaikasem Nitisiri be the next prime minister of Thailand?,15.015,82819.777338,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-03T21:12:49+00:00,world,923368,will-natthaphong-ruengpanyawut-be-the-next-prime-minister-of-thailand-after-the-election,Will Natthaphong Ruengpanyawut be the next prime minister of Thailand?,11.39,204149.869931,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.5, ""No"": 99.5}"
2026-03-03T21:12:49+00:00,world,923367,will-paetongtarn-shinawatra-be-the-next-prime-minister-of-thailand-after-the-election,Will Paetongtarn Shinawatra be the next prime minister of Thailand?,0.0,41422.811342,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.05, ""No"": 99.95}"
2026-03-03T21:12:49+00:00,world,923373,will-julapun-amornvivat-be-the-next-prime-minister-of-thailand-after-the-election,Will Julapun Amornvivat be the next prime minister of Thailand?,0.0,66823.218644,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.05, ""No"": 99.95}"
2026-03-03T21:12:49+00:00,world,923374,will-prawit-wongsuwan-be-the-next-prime-minister-of-thailand-after-the-election,Will Prawit Wongsuwan be the next prime minister of Thailand?,0.0,35584.842355,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.05, ""No"": 99.95}"
2026-03-03T21:12:49+00:00,tech,1237452,will-nvidia-be-the-largest-company-in-the-world-by-market-cap-on-february-28-846,Will NVIDIA be the largest company in the world by market cap on February 28?,148044.57674,3982573.020807,2026-02-28,"[""Yes"", ""No""]","{""Yes"": 99.9, ""No"": 0.1}"
2026-03-03T21:12:49+00:00,tech,1298657,openai-ipo-closing-market-cap-above-1pt2t,OpenAI IPO closing market cap above $1.2T?,136114.806091,180934.476635,2027-12-31,"[""Yes"", ""No""]","{""Yes"": 43.0, ""No"": 57.0}"
2026-03-03T21:12:49+00:00,tech,676714,will-tesla-be-the-largest-company-in-the-world-by-market-cap-on-march-31,Will Tesla be the largest company in the world by market cap on March 31?,101972.285,780378.567251,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-03T21:12:49+00:00,tech,996326,will-xai-have-a-1-ai-model-by-june-30,Will xAI have a #1 AI model by June 30?,80414.58885500001,301891.388923,2026-06-30,"[""Yes"", ""No""]","{""Yes"": 31.0, ""No"": 69.0}"
2026-03-03T21:12:49+00:00,tech,1360940,deepseek-v4-released-by-march-15-678,DeepSeek V4 released by March 15?,70213.81246100001,255181.805524,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 48.5, ""No"": 51.5}"
2026-03-03T21:12:49+00:00,tech,694938,will-viking-therapeutics-be-acquired-before-2027-542,Will Viking Therapeutics be acquired before 2027?,63134.98018,1442384.733439,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 45.5, ""No"": 54.5}"
2026-03-03T21:12:49+00:00,tech,676711,will-microsoft-be-the-largest-company-in-the-world-by-market-cap-on-march-31-889,Will Microsoft be the largest company in the world by market cap on March 31?,61512.87866599999,823324.740636,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-03T21:12:49+00:00,tech,1436014,gpt-5pt3-released-by-march-8-2026,"GPT-5.3 released by March 8, 2026?",60214.32460500001,596528.890393,2026-03-08,"[""Yes"", ""No""]","{""Yes"": 99.75, ""No"": 0.25}"
2026-03-03T21:12:49+00:00,tech,676710,will-nvidia-be-the-largest-company-in-the-world-by-market-cap-on-march-31-323,Will NVIDIA be the largest company in the world by market cap on March 31?,56842.58017300004,559830.205831,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 92.5, ""No"": 7.5}"
2026-03-03T21:12:49+00:00,tech,676713,will-alphabet-be-the-largest-company-in-the-world-by-market-cap-on-march-31,Will Alphabet be the largest company in the world by market cap on March 31?,54398.90851499999,412046.603448,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 2.6, ""No"": 97.4}"
2026-03-03T21:12:49+00:00,tech,801455,will-deepseek-have-the-best-ai-model-at-the-end-of-march-2026-113,Will DeepSeek have the best AI model at the end of March 2026?,53375.549005000015,423579.272121,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 2.25, ""No"": 97.75}"
2026-03-03T21:12:49+00:00,tech,694937,will-bp-be-acquired-before-2027-549,Will BP be acquired before 2027?,53121.51011,840092.187331,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 26.5, ""No"": 73.5}"
2026-03-03T21:12:49+00:00,tech,1162139,fda-approves-retatrutide-this-year,FDA approves Retatrutide this year?,52881.217829,540884.799808,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 16.5, ""No"": 83.5}"
2026-03-03T21:12:49+00:00,tech,676715,will-saudi-aramco-be-the-largest-company-in-the-world-by-market-cap-on-march-31,Will Saudi Aramco be the largest company in the world by market cap on March 31?,52357.918874000025,557077.247438,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.25, ""No"": 99.75}"
2026-03-03T21:12:49+00:00,tech,676712,will-apple-be-the-largest-company-in-the-world-by-market-cap-on-march-31-336,Will Apple be the largest company in the world by market cap on March 31?,51598.05154800003,416159.814443,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 4.4, ""No"": 95.6}"
2026-03-03T21:12:49+00:00,tech,676784,anduril-ipo-before-2027,Anduril IPO before 2027?,49137.08396900001,280672.709501,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 28.0, ""No"": 72.0}"
2026-03-03T21:12:49+00:00,tech,801454,will-xai-have-the-best-ai-model-at-the-end-of-march-2026-497,Will xAI have the best AI model at the end of March 2026?,36042.013166000004,333156.36913,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 2.55, ""No"": 97.45}"
2026-03-03T21:12:49+00:00,tech,676716,will-amazon-be-the-largest-company-in-the-world-by-market-cap-on-march-31-453,Will Amazon be the largest company in the world by market cap on March 31?,35042.10149999999,667101.338268,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-03T21:12:49+00:00,tech,1370552,gpt-5pt3-released-by-march-31-2026-735-745-742,"GPT-5.3 released by March 31, 2026?",32531.266079000008,359398.946653,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 99.95, ""No"": 0.05}"
2026-03-03T21:12:49+00:00,tech,920287,will-zai-have-the-best-ai-model-for-coding-on-march-31,Will Z.ai have the best AI model for coding on March 31?,31061.0705,74065.722871,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.5, ""No"": 99.5}"
2026-03-03T22:09:25+00:00,world,559651,xi-jinping-out-before-2027,Xi Jinping out before 2027?,75045.98969599995,6841454.398631,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 8.5, ""No"": 91.5}"
2026-03-03T22:09:25+00:00,world,1006892,will-russia-capture-lyman-by-march-31-2026-494,"Will Russia capture Lyman by March 31, 2026?",2196.9472839999994,542522.076115,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 20.5, ""No"": 79.5}"
2026-03-03T22:09:25+00:00,world,923366,will-anutin-charnvirakul-be-the-next-prime-minister-of-thailand-after-the-election,Will Anutin Charnvirakul be the next prime minister of Thailand?,2034.8549730000002,372742.941296,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 97.95, ""No"": 2.05}"
2026-03-03T22:09:25+00:00,world,700881,will-israel-annex-any-territory-by-june-30,Will Israel annex any territory by June 30?,990.305994,96293.460243,2026-06-30,"[""Yes"", ""No""]","{""Yes"": 19.75, ""No"": 80.25}"
2026-03-03T22:09:25+00:00,world,1397269,will-russia-capture-lyman-by-june-30-2026-413,"Will Russia capture Lyman by June 30, 2026?",691.288994,8212.219498,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 76.0, ""No"": 24.0}"
2026-03-03T22:09:25+00:00,world,1397302,will-russia-capture-lyman-by-april-30-2026,"Will Russia capture Lyman by April 30, 2026?",544.811189,29229.89572,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 43.5, ""No"": 56.5}"
2026-03-03T22:09:25+00:00,world,644510,spain-snap-election-called-by-june-30-2026,"Spain snap election called by June 30, 2026?",373.54568,25285.386593,,"[""Yes"", ""No""]","{""Yes"": 16.0, ""No"": 84.0}"
2026-03-03T22:09:25+00:00,world,1397270,will-russia-capture-lyman-by-december-31-2026-774,"Will Russia capture Lyman by December 31, 2026?",208.307691,6791.341377,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 87.5, ""No"": 12.5}"
2026-03-03T22:09:25+00:00,world,923376,will-yodchanan-wongsawat-be-the-next-prime-minister-of-thailand,Will Yodchanan Wongsawat be the next prime minister of Thailand?,22.0,233772.684926,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.25, ""No"": 99.75}"
2026-03-03T22:09:25+00:00,world,923369,will-chaikasem-nitisiri-be-the-next-prime-minister-of-thailand-after-the-election,Will Chaikasem Nitisiri be the next prime minister of Thailand?,15.015,82819.777338,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-03T22:09:25+00:00,world,923368,will-natthaphong-ruengpanyawut-be-the-next-prime-minister-of-thailand-after-the-election,Will Natthaphong Ruengpanyawut be the next prime minister of Thailand?,11.39,204149.869931,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.5, ""No"": 99.5}"
2026-03-03T22:09:25+00:00,world,923367,will-paetongtarn-shinawatra-be-the-next-prime-minister-of-thailand-after-the-election,Will Paetongtarn Shinawatra be the next prime minister of Thailand?,0.0,41422.811342,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.05, ""No"": 99.95}"
2026-03-03T22:09:25+00:00,world,923373,will-julapun-amornvivat-be-the-next-prime-minister-of-thailand-after-the-election,Will Julapun Amornvivat be the next prime minister of Thailand?,0.0,66823.218644,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.05, ""No"": 99.95}"
2026-03-03T22:09:25+00:00,world,923374,will-prawit-wongsuwan-be-the-next-prime-minister-of-thailand-after-the-election,Will Prawit Wongsuwan be the next prime minister of Thailand?,0.0,35584.842355,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.05, ""No"": 99.95}"
2026-03-03T22:09:25+00:00,tech,1237452,will-nvidia-be-the-largest-company-in-the-world-by-market-cap-on-february-28-846,Will NVIDIA be the largest company in the world by market cap on February 28?,148044.57674,3983583.770807,2026-02-28,"[""Yes"", ""No""]","{""Yes"": 99.95, ""No"": 0.05}"
2026-03-03T22:09:25+00:00,tech,1298657,openai-ipo-closing-market-cap-above-1pt2t,OpenAI IPO closing market cap above $1.2T?,136114.806091,180943.476635,2027-12-31,"[""Yes"", ""No""]","{""Yes"": 47.5, ""No"": 52.5}"
2026-03-03T22:09:25+00:00,tech,676714,will-tesla-be-the-largest-company-in-the-world-by-market-cap-on-march-31,Will Tesla be the largest company in the world by market cap on March 31?,101972.285,780661.827251,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-03T22:09:25+00:00,tech,996326,will-xai-have-a-1-ai-model-by-june-30,Will xAI have a #1 AI model by June 30?,80414.58885500001,301931.663923,2026-06-30,"[""Yes"", ""No""]","{""Yes"": 30.5, ""No"": 69.5}"
2026-03-03T22:09:25+00:00,tech,1360940,deepseek-v4-released-by-march-15-678,DeepSeek V4 released by March 15?,70213.81246100001,262100.133695,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 48.5, ""No"": 51.5}"
2026-03-03T22:09:25+00:00,tech,694938,will-viking-therapeutics-be-acquired-before-2027-542,Will Viking Therapeutics be acquired before 2027?,63134.98018,1442384.733439,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 46.5, ""No"": 53.5}"
2026-03-03T22:09:25+00:00,tech,676711,will-microsoft-be-the-largest-company-in-the-world-by-market-cap-on-march-31-889,Will Microsoft be the largest company in the world by market cap on March 31?,61512.87866599999,823497.192636,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-03T22:09:25+00:00,tech,1436014,gpt-5pt3-released-by-march-8-2026,"GPT-5.3 released by March 8, 2026?",60214.32460500001,643805.376227,2026-03-08,"[""Yes"", ""No""]","{""Yes"": 99.85, ""No"": 0.15}"
2026-03-03T22:09:25+00:00,tech,676710,will-nvidia-be-the-largest-company-in-the-world-by-market-cap-on-march-31-323,Will NVIDIA be the largest company in the world by market cap on March 31?,56842.58017300004,559906.743458,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 92.5, ""No"": 7.5}"
2026-03-03T22:09:25+00:00,tech,676713,will-alphabet-be-the-largest-company-in-the-world-by-market-cap-on-march-31,Will Alphabet be the largest company in the world by market cap on March 31?,54398.90851499999,413112.063448,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 2.55, ""No"": 97.45}"
2026-03-03T22:09:25+00:00,tech,801455,will-deepseek-have-the-best-ai-model-at-the-end-of-march-2026-113,Will DeepSeek have the best AI model at the end of March 2026?,53375.549005000015,424649.65289,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 2.4, ""No"": 97.6}"
2026-03-03T22:09:25+00:00,tech,694937,will-bp-be-acquired-before-2027-549,Will BP be acquired before 2027?,53121.51011,840107.267331,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 27.5, ""No"": 72.5}"
2026-03-03T22:09:25+00:00,tech,1162139,fda-approves-retatrutide-this-year,FDA approves Retatrutide this year?,52881.217829,540884.799808,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 16.5, ""No"": 83.5}"
2026-03-03T22:09:25+00:00,tech,676715,will-saudi-aramco-be-the-largest-company-in-the-world-by-market-cap-on-march-31,Will Saudi Aramco be the largest company in the world by market cap on March 31?,52357.918874000025,557077.247438,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.25, ""No"": 99.75}"
2026-03-03T22:09:25+00:00,tech,676712,will-apple-be-the-largest-company-in-the-world-by-market-cap-on-march-31-336,Will Apple be the largest company in the world by market cap on March 31?,51598.05154800003,418358.874567,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 4.5, ""No"": 95.5}"
2026-03-03T22:09:25+00:00,tech,676784,anduril-ipo-before-2027,Anduril IPO before 2027?,49137.08396900001,280672.709501,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 27.0, ""No"": 73.0}"
2026-03-03T22:09:25+00:00,tech,801454,will-xai-have-the-best-ai-model-at-the-end-of-march-2026-497,Will xAI have the best AI model at the end of March 2026?,36042.013166000004,334860.232204,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 2.5, ""No"": 97.5}"
2026-03-03T22:09:25+00:00,tech,676716,will-amazon-be-the-largest-company-in-the-world-by-market-cap-on-march-31-453,Will Amazon be the largest company in the world by market cap on March 31?,35042.10149999999,667101.338268,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-03T22:09:25+00:00,tech,1370552,gpt-5pt3-released-by-march-31-2026-735-745-742,"GPT-5.3 released by March 31, 2026?",32531.266079000008,360592.056653,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 99.9, ""No"": 0.1}"
2026-03-03T22:09:25+00:00,tech,920287,will-zai-have-the-best-ai-model-for-coding-on-march-31,Will Z.ai have the best AI model for coding on March 31?,31061.0705,74065.722871,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.5, ""No"": 99.5}"
2026-03-03T23:08:55+00:00,world,559651,xi-jinping-out-before-2027,Xi Jinping out before 2027?,75045.98969599995,6841560.141892,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 8.5, ""No"": 91.5}"
